id	product_uid	product_title	search_term	relevance
2277	100407	Cub Cadet 2X 524 SWE 24 in. 208cc 2-Stage Electric Start Gas Snow Blower with Power Steering	snow blower clog	2.67
2279	100408	DEWALT Heavy Duty Work Stand	DeWalt Heavy-Duty tool bag	1.33
2281	100408	DEWALT Heavy Duty Work Stand	dewalt table saw	1
2283	100408	DEWALT Heavy Duty Work Stand	table saw stand	2
2284	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2 by 10 by 8 foot	1.33
2288	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	212x8 pressure treated	2.33
2291	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2x4 board	2.67
2292	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2x4-8 pt	3
2293	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2x4x12 treated	2.33
2297	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2x6x8 treated	2.67
2298	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	2x8x20 pressure treated	2.33
2299	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	4x4 lumber	2
2300	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	4x4 wood	2.33
2303	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	4x8 pt	2
2306	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	decking boards 2x6x8	1.67
2310	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	pressure treated 2x4x8	3
2312	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	round2x2 pressure treated	2.67
2315	100409	WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Prime Pressure-Treated Lumber	treate 2x4	2.33
2321	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	12000 btuair conditioners window	2.67
2323	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	ac window	3
2325	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	air /heaterconditioner window	2.67
2326	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	air conditioner 12000 15x23	2.33
2328	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	air conditioner vbration	1.67
2333	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	lg window ac model lvv6014er	2.33
2334	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	wall ac units	2.67
2339	100410	LG Electronics 12,000 BTU Window Air Conditioner with Remote	window air condit	3
2346	100411	ECHO 10 in. Bar 21.2 cc Professional Grade 2 Stroke Engine	pole saw	1.67
2351	100412	Samsung 30 in. 2.1 cu. ft. Over the Range Microwave in Stainless Steel with Sensor Cooking and LED Cooktop Lighting	almond cooktop stoves	1.67
2359	100413	Grace 18 in. x 50 ft. Roll Roof Detail Membrane	ice and water barrier	1
2365	100414	Arke Karina Black Modular Staircase Kit	attic ladder	2.67
2369	100415	Amerimax Home Products 2 in. x 3 in. White Aluminum Downspout	japanese rain spouts	2
2374	100417	Home Decorators Collection Brimfield 180-Degree 1-Light Aged Iron Motion-Sensing Outdoor Wall Lantern	heith-zenith motion lights	2
2375	100417	Home Decorators Collection Brimfield 180-Degree 1-Light Aged Iron Motion-Sensing Outdoor Wall Lantern	honeywell motion sensor outdoor lights	2.67
2381	100417	Home Decorators Collection Brimfield 180-Degree 1-Light Aged Iron Motion-Sensing Outdoor Wall Lantern	wall lights	3
2385	100418	Linzer 8-Piece Roller Tray Set	paint pans	3
2393	100418	Linzer 8-Piece Roller Tray Set	small paint rollerss	3
2398	100420	Everbilt Satin Nickel Spring Door Stop	gas door stop	2.67
2403	100423	LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote Control in White (72 Pints/Day)	ac/heat unit	2.33
2409	100423	LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote Control in White (72 Pints/Day)	lg window ac model lvv6014er	1.67
2410	100423	LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote Control in White (72 Pints/Day)	portable a/c	3
2413	100423	LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote Control in White (72 Pints/Day)	portable air condtioners	3
2416	100423	LG Electronics 10,000 BTU Portable Air Conditioner and Dehumidifier Function with Remote Control in White (72 Pints/Day)	room a/c units	2.33
2420	100424	RIDGID JobMax 3 Amp Multi Tool Starter Kit	rigid job max tool	3
2421	100425	11 ft. Pressure-Treated Pine Split Rail	fencde posts	2.67
2423	100425	11 ft. Pressure-Treated Pine Split Rail	knoty pine fencing	2.67
2424	100425	11 ft. Pressure-Treated Pine Split Rail	post	1
2426	100425	11 ft. Pressure-Treated Pine Split Rail	treated fence posts	2.67
2433	100427	RDI Porch and Newel 48 in. x 4 in. x 4 in. Vinyl Turned Fence Post Sleeve	column post	2.33
2435	100427	RDI Porch and Newel 48 in. x 4 in. x 4 in. Vinyl Turned Fence Post Sleeve	porch post	2
2439	100428	Crown Bolt 24 in. x 36 in. 26-Gauge Zinc Metal Sheet	aluminum sheets	2
2442	100428	Crown Bolt 24 in. x 36 in. 26-Gauge Zinc Metal Sheet	metal sheet	2.67
2443	100428	Crown Bolt 24 in. x 36 in. 26-Gauge Zinc Metal Sheet	metal sheet underpenning	1.67
2448	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	hdx wire shelving	3
2449	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	metal carport	1.33
2451	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	plastic storage racks	2.67
2453	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	plastic untility shelves	2.67
2455	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	steel shelving	3
2456	100429	HDX 4-Shelf 36 in. W x 14 in. L x 54 in. H Storage Unit	wire shelving units	3
2461	100430	Plytanium Plywood Siding Panel T1-11 8 IN OC (Common: 19/32 in. x 4 ft. x 8 ft.; Actual: 0.563 in. x 48 in. x 96 in.)	plywood 4x8	2.67
2462	100430	Plytanium Plywood Siding Panel T1-11 8 IN OC (Common: 19/32 in. x 4 ft. x 8 ft.; Actual: 0.563 in. x 48 in. x 96 in.)	plywoods	2.67
2464	100430	Plytanium Plywood Siding Panel T1-11 8 IN OC (Common: 19/32 in. x 4 ft. x 8 ft.; Actual: 0.563 in. x 48 in. x 96 in.)	siding and plywood	2.33
2465	100430	Plytanium Plywood Siding Panel T1-11 8 IN OC (Common: 19/32 in. x 4 ft. x 8 ft.; Actual: 0.563 in. x 48 in. x 96 in.)	t 111	3
2466	100430	Plytanium Plywood Siding Panel T1-11 8 IN OC (Common: 19/32 in. x 4 ft. x 8 ft.; Actual: 0.563 in. x 48 in. x 96 in.)	t-111 siding	3
2468	100431	Home Accents Holiday 20 ft. Noble Fir Artificial Garland with 100 Clear Lights	artificial	2
2470	100431	Home Accents Holiday 20 ft. Noble Fir Artificial Garland with 100 Clear Lights	christmas tree noble fir	2.33
2471	100431	Home Accents Holiday 20 ft. Noble Fir Artificial Garland with 100 Clear Lights	christmass  lights	2.67
2474	100431	Home Accents Holiday 20 ft. Noble Fir Artificial Garland with 100 Clear Lights	garlend lights	2.67
2475	100431	Home Accents Holiday 20 ft. Noble Fir Artificial Garland with 100 Clear Lights	pre lit garland	3
2478	100433	FARMGARD 47 in. x 330 ft. Field Fence with Galvanized Steel Class 1 Coating	chicken wire	3
2484	100434	Quik Shade WE144 Weekender Elite 12 ft. x 12 ft. Navy Blue Instant Canopy	canopy	3
2485	100435	Hunter Princeton 52 in. Indoor Brushed Nickel Ceiling Fan	ceilig fan mount	2.67
2489	100436	Samsung 30 in. W 9.5 cu. ft. Electric Dryer with Steam in Onyx	samsung front load washer 3.7	2.33
2490	100437	American Standard Easy-Clean 1-Spray 10 in. Single-Function Rain Showerhead in Polished Chrome	chrome shower head	3
2500	100440	NuImage Awnings 4 ft. 3700 Series Fabric Window Awning (23 in. H x 18 in. D) in Forest Green/Beige/Natural Fancy Stripe	awnings	3
2502	100441	STERLING Accord 31-1/4 in. x 60 in. x 73-1/4 in. Bath and Shower Kit with Right-Hand Drain in White	30' x 60 'molded one piece acrylic shower stall	2.33
2507	100442	855 1/4 in. x 1-3/8 in. x 8 ft. PVC Composite White FRP Divider Moulding	frp	1.67
2513	100444	Vigo Kitchen Soap Dispenser in Stainless Steel	sink soap dispenser	3
2514	100444	Vigo Kitchen Soap Dispenser in Stainless Steel	soap dispenser	3
2515	100444	Vigo Kitchen Soap Dispenser in Stainless Steel	soap dispenser kitchen	2.33
2516	100445	RIDGID HYPERDRIVE 18-Volt 18-Gauge 2-1/8 in. Brushless Brad Nailer	18-ga brad	2.67
2534	100446	Glacier Bay 2-piece High Efficiency Dual Flush Elongated Toilet in Biscuit	glaciar bay toiled	2.67
2535	100446	Glacier Bay 2-piece High Efficiency Dual Flush Elongated Toilet in Biscuit	glacier bay high efficiency toilet fill valve	1.67
2538	100446	Glacier Bay 2-piece High Efficiency Dual Flush Elongated Toilet in Biscuit	toilet glacier bay	3
2539	100446	Glacier Bay 2-piece High Efficiency Dual Flush Elongated Toilet in Biscuit	toilets in biscuit	3
2540	100447	Edsal 4-Shelf 36 in. W x 60 in. H x 18 in. D Steel Shelving Unit	steel shelving	3
2545	100448	KOHLER Santa Rosa Comfort Height 1-piece 1.28 GPF Compact Single Flush Elongated Toilet in White	kohler one piece toilets	2.67
2551	100448	KOHLER Santa Rosa Comfort Height 1-piece 1.28 GPF Compact Single Flush Elongated Toilet in White	toto one piece toilet	2.33
2555	100450	Danze Parma Side Mount Single-Handle Pull-Down Sprayer Kitchen Faucet in Stainless Steel	kitchen faucets two handle with seperate sprayer	2.67
2556	100450	Danze Parma Side Mount Single-Handle Pull-Down Sprayer Kitchen Faucet in Stainless Steel	kitchen sink faucet	3
2562	100451	St Nick&#39;s Choice 30 in. Absorbent Round Tree Mat	christmas tree stand that spins	1.67
2571	100455	Pennington 13 in. Wood Barrel Mover	wood barrel	2.33
2575	100457	MD Building Products 1 ft. x 2 ft. Satin Nick Elliptical Aluminum Sheet	aluminum sheets	3
2578	100457	MD Building Products 1 ft. x 2 ft. Satin Nick Elliptical Aluminum Sheet	metal sheet	3
2581	100458	5/32 in. x 48 in. x 96 in. Lake Shore Prefinished MDF Wall Panel	4x9ft wall paneling	2
2582	100458	5/32 in. x 48 in. x 96 in. Lake Shore Prefinished MDF Wall Panel	MDF 4x8	2
2585	100458	5/32 in. x 48 in. x 96 in. Lake Shore Prefinished MDF Wall Panel	wooden planks	3
2592	100459	DEWALT 20-Volt Max Lithium-Ion 1/2 in. High Torque Impact Wrench with Detent Pin (Tool-Only)	impact wrench	3
2598	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	40 gal natural gas water heater	2.33
2604	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	gas water radiator	2
2605	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	gas wayer heaters	2.67
2608	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	hot water heater cost	2.33
2616	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	rheem water heater gas	3
2617	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	rheum water heater	3
2621	100461	Rheem Performance Plus 40 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater	water heater gas controlling unit	1.33
2622	100462	Masonite 32 in. x 80 in. Smooth Flush Unfinished Hardwood Solid Core Birch Veneer Composite Interior Door Slab	blank door birch	2
2626	100462	Masonite 32 in. x 80 in. Smooth Flush Unfinished Hardwood Solid Core Birch Veneer Composite Interior Door Slab	solid core slab	3
2627	100462	Masonite 32 in. x 80 in. Smooth Flush Unfinished Hardwood Solid Core Birch Veneer Composite Interior Door Slab	unfinished biech	2.33
2628	100462	Masonite 32 in. x 80 in. Smooth Flush Unfinished Hardwood Solid Core Birch Veneer Composite Interior Door Slab	unfinished interior doors	2.67
2636	100463	Hampton Bay Posada 7-Piece Patio Dining Set with Gray Cushions	paito table and chairs	2.67
2642	100464	Grace Ice &amp; Water Shield HT 36 in. x 75 ft. (225 sq. ft.) Roll Roofing Underlayment in Black	rolled roofing	2.33
2643	100464	Grace Ice &amp; Water Shield HT 36 in. x 75 ft. (225 sq. ft.) Roll Roofing Underlayment in Black	roof ice	2
2654	100466	Greenes Fence 2 in. Wood EZ Trim Garden Fence Rail	oak fence rail	2
2657	100466	Greenes Fence 2 in. Wood EZ Trim Garden Fence Rail	rounds	1
2660	100466	Greenes Fence 2 in. Wood EZ Trim Garden Fence Rail	wood baguette trim	2.67
2662	100466	Greenes Fence 2 in. Wood EZ Trim Garden Fence Rail	wood posts and landscaping	2.67
2666	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	bath rom toilets	3
2669	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	delta riosa toilet	2.67
2670	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	glaciar bay toiled	3
2671	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	glacier bay cooper	2
2672	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	glacier bay one pice flapper	2
2673	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	glacier bay tiolet tank lid	2.33
2675	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	glacier bay toilets	3
2677	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	half round bath vanity	2.33
2680	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	high boy tolet	2
2685	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	petite round toilet  white	2.67
2686	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	round	2.33
2688	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	rounds	2.33
2691	100468	Glacier Bay 2-piece 1.28 GPF High Efficiency Round Toilet in White	toilet bowl	3
2695	100469	One Tuff 6 ft. x 8 ft. Professional Grade Drop Cloth	canvas drop cloth	2.67
2696	100469	One Tuff 6 ft. x 8 ft. Professional Grade Drop Cloth	dcanvas drop cloth	2.67
2697	100470	Cub Cadet Deluxe Lawn Tractor Cover	cub cadet lawn mowers	2.67
2698	100470	Cub Cadet Deluxe Lawn Tractor Cover	lawn mowre covers	2.33
2700	100470	Cub Cadet Deluxe Lawn Tractor Cover	mower cover	2.67
2704	100471	Shark Rotator Professional Lift-Away Vacuum Cleaner	henry vacuum cleaner hvr200	2
2708	100471	Shark Rotator Professional Lift-Away Vacuum Cleaner	vaccum for dw745	2
2709	100472	18 in. x 80 in. Flush Hardwood Unfinished Hollow Core Interior Door Slab	18 inch interior door	2.67
2710	100472	18 in. x 80 in. Flush Hardwood Unfinished Hollow Core Interior Door Slab	flush os door	1.33
2712	100472	18 in. x 80 in. Flush Hardwood Unfinished Hollow Core Interior Door Slab	unfinished interior doors	3
2715	100474	Hotpoint 4.8 cu. ft. Gas Range in White	gas range	3
2725	100477	Metals Building Products 12 ft. x 8 ft. White Aluminum Attached Solid Patio Cover with 2 Posts (10 lb. Live Load)	8 pvc post cover	2
2728	100477	Metals Building Products 12 ft. x 8 ft. White Aluminum Attached Solid Patio Cover with 2 Posts (10 lb. Live Load)	gazebo covers	2.33
2729	100477	Metals Building Products 12 ft. x 8 ft. White Aluminum Attached Solid Patio Cover with 2 Posts (10 lb. Live Load)	metal building	2.33
2733	100478	Fiskars 14 ft. Bypass Pruner	extendible tree saw	2.33
2735	100478	Fiskars 14 ft. Bypass Pruner	pole saws	1.67
2736	100478	Fiskars 14 ft. Bypass Pruner	pruning saw	3
2737	100478	Fiskars 14 ft. Bypass Pruner	tree pruner	3
2741	100479	ClosetMaid Selectives 24 in. White Stackable Storage Organizer	CLOSET SHOE ORGANIZER	3
2744	100479	ClosetMaid Selectives 24 in. White Stackable Storage Organizer	closetmaid	3
2750	100480	Cub Cadet 3X 26 in. 357cc 3-Stage Electric Start Gas Snow Blower with Power Steering and Heated Grips	Club cadet primer bulb	1.33
2752	100480	Cub Cadet 3X 26 in. 357cc 3-Stage Electric Start Gas Snow Blower with Power Steering and Heated Grips	cub cadet special financing	2.33
2755	100480	Cub Cadet 3X 26 in. 357cc 3-Stage Electric Start Gas Snow Blower with Power Steering and Heated Grips	snow blower clog	2.33
2758	100481	DecoArt Americana Decor 16 oz. Carbon Chalky Finish	chalky finish paint	3
2768	100483	World Imports Hastings Collection 4-Light Rust Hanging Pendant	world imports lighting	3
2777	100485	Elkay Signature 20 in. x 20 in. 3-Hole Stainless Steel Top Mount Utility Sink	sinks	3
2782	100486	Defiant Hartford Satin Nickel Privacy Knob	interior door lcoks	2.33
2784	100487	Dremel Multi-Max Oscillating Tool Kit	dremel multi tool	2.67
2785	100487	Dremel Multi-Max Oscillating Tool Kit	dremel oscillating grinder	2.33
2786	100487	Dremel Multi-Max Oscillating Tool Kit	dremel toll kit	3
2787	100487	Dremel Multi-Max Oscillating Tool Kit	oscillating multi tool	3
2791	100488	Kreg K4 Pocket-Hole System	hole jig	3
2796	100489	GREE High Efficiency 12,000 BTU 1 Ton Ductless Mini Split Air Conditioner with Heat, Inverter and Remote - 208-230V/60Hz	air conditioner 12000 btu	2.33
2798	100489	GREE High Efficiency 12,000 BTU 1 Ton Ductless Mini Split Air Conditioner with Heat, Inverter and Remote - 208-230V/60Hz	air conditioner with heat	2.33
2800	100489	GREE High Efficiency 12,000 BTU 1 Ton Ductless Mini Split Air Conditioner with Heat, Inverter and Remote - 208-230V/60Hz	ductless air conditioners	2.67
2802	100489	GREE High Efficiency 12,000 BTU 1 Ton Ductless Mini Split Air Conditioner with Heat, Inverter and Remote - 208-230V/60Hz	HAMPTON BAY 12,000 BTU AIR CONDITIONER	2
2808	100490	Milwaukee Metal Hole Saw Kit (15-Piece)	$ hole saw	3
2816	100492	Lithonia Lighting 2 ft. White LED High Bay Light	big ass	1
2818	100492	Lithonia Lighting 2 ft. White LED High Bay Light	led shop	2.33
2820	100492	Lithonia Lighting 2 ft. White LED High Bay Light	led shop lighting	3
2823	100494	Ultra Protect 53 in. x 37 in. Rectangular Clear Polycarbonate Window Well Cover	window well covers	3
2826	100496	Hampton Bay Sovana 44 in. White Ceiling Fan	ceilig fan mount	2.33
2831	100497	BLACK+DECKER 17 in. Walk-Behind Corded Electric Mower	lawn mowers electric	3
2833	100498	Wilsonart 48 in. x 96 in. Laminate Sheet in Breccia Nouvelle Quarry	kitchen laminate sheet  countertop	2
2834	100498	Wilsonart 48 in. x 96 in. Laminate Sheet in Breccia Nouvelle Quarry	laminate counter tops	1.67
2835	100498	Wilsonart 48 in. x 96 in. Laminate Sheet in Breccia Nouvelle Quarry	wilsonart laminate	2.33
2836	100498	Wilsonart 48 in. x 96 in. Laminate Sheet in Breccia Nouvelle Quarry	wilsonart top	2
2838	100499	Roundup 2 gal. All-in-1 Multi Nozzle Sprayer	paint tank sprayer	2.33
2839	100499	Roundup 2 gal. All-in-1 Multi Nozzle Sprayer	round up nozzle replacment	3
2841	100499	Roundup 2 gal. All-in-1 Multi Nozzle Sprayer	roundup	2.67
2845	100500	Krosswood Doors Rustic Knotty Alder 2-Panel Top Rail Arch Solid Wood Core StainablePrehung Exterior Door	knotty alder door	3
2846	100500	Krosswood Doors Rustic Knotty Alder 2-Panel Top Rail Arch Solid Wood Core StainablePrehung Exterior Door	wood rail	1.67
2847	100501	Ring Wireless Video Door Bell	door bell	3
2853	100502	MOEN Kleo Single-Handle Pull-Down Sprayer Kitchen Faucet Featuring Reflex in Spot Resist Stainless	kingsley moen kitchen faucet	2.67
